MountainCar_mu0_higher,IWLastEpisode,ReturnStepMax,DenMISELogFirst,ReturnAbsMax,Iteration,MountainCar_std1_higher,ReturnMax,ReturnLastEpisode,ReturnMin,IWMean,NumTrajectories,Regret,NumTrainableParams,MinEpLen,DenMISELogLast,IWFirstEpisode,GridSize,TimestepsSoFar,MountainCar_mu1_higher,DenMISEMeanLog,Delta,Bound,AvgEpLen,Regret/t,IWMin,ActionIn1,TimeElapsed,IWMax,ReturnMean,MountainCar_std0_higher
-1.0,18193430000000.0,37.135635,-13.724946,3.7358232,3300,1.5,,-2.370373,-3.7358232,1.2275973e+26,3300,22722.121,,999,-31.656223,4.2973875e-16,225,3296700,-10.0,-28.46668,4.9402076e-11,inf,999.0,6.8854914,,-10.468231,9072.038075208664,1.1477073e+27,-1.8854913,0.14999999
-1.0,1509.2893,37.135635,-13.725249,3.7358232,3301,1.5,,-2.2986138,-3.7358232,1.227588e+26,3301,22729.42,,999,-8.135794,4.2986994e-16,225,3297699,-10.0,-28.460651,4.9372145e-11,inf,999.0,6.8856163,,-10.295344,9076.128055810928,1.1480488e+27,-1.8856164,0.14999999
-1.0,747.51654,37.135635,-13.725553,3.7358232,3302,1.5,,-1.6930106,-3.7358232,1.2275821e+26,3302,22736.113,,999,-7.155634,4.2999948e-16,225,3298698,-10.0,-28.454235,4.934225e-11,inf,999.0,6.885558,,-9.952459,9080.211852550507,1.1483948e+27,-1.8855581,0.14999999
-1.0,112493460000000.0,37.135635,-13.725855,3.7358232,3303,1.5,,-2.5544255,-3.7358232,1.2275731e+26,3303,22743.668,,999,-34.00757,4.301291e-16,225,3299697,-10.0,-28.455992,4.9312374e-11,inf,999.0,6.885761,,-10.514006,9084.489535570145,1.14874096e+27,-1.8857607,0.14999999
-1.0,15.775771,37.135635,-13.726158,3.7358232,3304,1.5,,-1.8496917,-3.7358232,1.2275669e+26,3304,22750.518,,999,-3.1567192,4.302604e-16,225,3300696,-10.0,-28.44843,4.928253e-11,inf,999.0,6.88575,,-11.081208,9088.68264222145,1.1490828e+27,-1.8857497,0.14999999
-1.0,0.15071493,37.135635,-13.72646,3.7358232,3305,1.5,,-1.7345043,-3.7358232,1.2275582e+26,3305,22757.252,,999,1.4740629,4.3039007e-16,225,3301695,-10.0,-28.439444,4.9252713e-11,inf,999.0,6.885704,,-12.96656,9092.657530069351,1.1494292e+27,-1.8857039,0.14999999
-1.0,8.22661e+26,37.135635,-13.726763,3.7358232,3306,1.5,,-2.2117457,-3.7358232,1.2300376e+26,3306,22764.463,,999,-63.365524,4.305198e-16,225,3302694,-10.0,-28.450075,4.922292e-11,inf,999.0,6.8858023,,-11.622301,9096.5914144516,1.14977124e+27,-1.8858024,0.14999999
-1.0,85.786964,37.135635,-13.727065,3.7358232,3307,1.5,,-2.0768359,-3.7358232,1.2300288e+26,3307,22771.54,,999,-4.9697328,4.306512e-16,225,3303693,-10.0,-28.443071,4.9193153e-11,inf,999.0,6.8858604,,-8.72727,9100.840799331665,1.15011775e+27,-1.8858603,0.14999999
-1.0,7.4430746e+26,37.135635,-13.727367,3.7358232,3308,1.5,,-1.7675265,-3.7358232,1.2322734e+26,3308,22778.309,,999,-63.366142,4.30781e-16,225,3304692,-10.0,-28.453707,4.9163416e-11,inf,999.0,6.8858247,,-10.237448,9104.749725103378,1.15046004e+27,-1.8858246,0.14999999
-1.0,43460.36,37.135635,-13.72767,3.7358232,3309,1.5,,-1.9262314,-3.7358232,1.2322645e+26,3309,22785.234,,999,-11.157659,4.3091083e-16,225,3305691,-10.0,-28.44851,4.9133708e-11,inf,999.0,6.8858366,,-12.473213,9108.193678855896,1.1508068e+27,-1.8858366,0.14999999
-1.0,7.582111e+16,37.135635,-13.727972,3.7358232,3310,1.5,,-2.1991627,-3.7358232,1.232256e+26,3310,22792.434,,999,-39.875374,4.3104236e-16,225,3306690,-10.0,-28.452093,4.9104023e-11,inf,999.0,6.885931,,-10.9261055,9112.105418920517,1.1511493e+27,-1.8859313,0.14999999
-1.0,0.10044669,37.135635,-13.728274,3.7358232,3311,1.5,,-1.6438373,-3.7358232,1.2322472e+26,3311,22799.076,,999,1.7811917,4.3117228e-16,225,3307689,-10.0,-28.443031,4.907437e-11,inf,999.0,6.8858585,,-10.38821,9116.164229631424,1.1514962e+27,-1.8858583,0.14999999
-1.0,910927.44,37.135635,-13.728576,3.7358232,3312,1.5,,-2.6814325,-3.7358232,1.2322421e+26,3312,22806.758,,999,-15.528132,4.3130224e-16,225,3308688,-10.0,-28.43917,4.9044737e-11,inf,999.0,6.8860984,,-11.358702,9119.612842559814,1.1518389e+27,-1.8860985,0.14999999
-1.0,0.35644025,37.135635,-13.728878,3.7358232,3313,1.5,,-2.247761,-3.7358232,1.2322339e+26,3313,22814.006,,999,0.36115894,4.3143223e-16,225,3309687,-10.0,-28.430546,4.9015132e-11,inf,999.0,6.8862076,,-10.783436,9123.534945487976,1.1521817e+27,-1.8862076,0.14999999
-1.0,0.1281992,37.135635,-13.729179,3.7358232,3314,1.5,,-1.5486609,-3.7358232,1.2322255e+26,3314,22820.555,,999,1.4347552,4.3156225e-16,225,3310686,-10.0,-28.421665,4.898556e-11,inf,999.0,6.8861055,,-11.1556,9127.527881860733,1.15252896e+27,-1.8861058,0.14999999
-1.0,0.14541543,37.135635,-13.729482,3.7358232,3315,1.5,,-1.9614065,-3.7358232,1.2322173e+26,3315,22827.516,,999,1.5640539,4.3169235e-16,225,3311685,-10.0,-28.412651,4.8956002e-11,inf,999.0,6.8861284,,-11.384212,9131.430939435959,1.1528719e+27,-1.8861284,0.14999999
-1.0,0.11560693,37.135635,-13.729783,3.7358232,3316,1.5,,-2.9027724,-3.7358232,1.2322093e+26,3316,22835.418,,999,-0.2317312,4.3182245e-16,225,3312684,-10.0,-28.404228,4.8926484e-11,inf,999.0,6.886435,,-12.908364,9135.501568555832,1.15321946e+27,-1.8864352,0.14999999
-1.0,1.0380306e+27,37.135635,-13.730084,3.7358232,3317,1.5,,-1.9886347,-3.7358232,1.2353305e+26,3317,22842.406,,999,-63.36885,4.319526e-16,225,3313683,-10.0,-28.414865,4.889699e-11,inf,999.0,6.886466,,-13.201821,9139.673848867416,1.15356264e+27,-1.8864659,0.14999999
-1.0,9.906389e+25,37.135635,-13.730386,3.7358232,3318,1.5,,-1.0453662,-3.7358232,1.2356212e+26,3318,22848.453,,999,-63.36916,4.320828e-16,225,3314682,-10.0,-28.425468,4.8867518e-11,inf,999.0,6.8862123,,-10.483949,9143.6698076725,1.1539059e+27,-1.8862123,0.14999999
-1.0,5.0065565,37.135635,-13.730687,3.7358232,3319,1.5,,-1.5980444,-3.7358232,1.2356132e+26,3319,22855.05,,999,-2.1941516,4.3221304e-16,225,3315681,-10.0,-28.417635,4.883808e-11,inf,999.0,6.8861256,,-11.0808525,9147.742112874985,1.1542493e+27,-1.8861256,0.14999999
-1.0,0.41377026,37.135635,-13.7309885,3.7358232,3320,1.5,,-1.3813652,-3.7358232,1.2356053e+26,3320,22861.432,,999,-0.14467667,4.323433e-16,225,3316680,-10.0,-28.40922,4.8808662e-11,inf,999.0,6.8859735,,-12.570645,9151.710948467255,1.1545972e+27,-1.8859733,0.14999999
-1.0,1.14069395e+21,37.135635,-13.73129,3.7358232,3321,1.5,,-2.0261366,-3.7358232,1.2355979e+26,3321,22868.457,,999,-49.403534,4.324736e-16,225,3317679,-10.0,-28.415613,4.877927e-11,inf,999.0,6.886016,,-10.114428,9155.770747423172,1.15494076e+27,-1.8860157,0.14999999
-1.0,536.9666,37.135635,-13.731591,3.7358232,3322,1.5,,-1.1362286,-3.7358232,1.2355901e+26,3322,22874.594,,999,-8.230083,4.3260397e-16,225,3318678,-10.0,-28.409603,4.8749907e-11,inf,999.0,6.88579,,-8.912266,9159.795578718185,1.15528446e+27,-1.88579,0.14999999
-1.0,3.4900963e+26,37.135635,-13.731892,3.7358232,3323,1.5,,-1.2075067,-3.7358232,1.2366328e+26,3323,22880.8,,999,-63.370663,4.3273436e-16,225,3319677,-10.0,-28.42022,4.8720573e-11,inf,999.0,6.885586,,-14.69845,9163.94102692604,1.1556283e+27,-1.8855858,0.14999999
-1.0,5.0978546e+25,37.135635,-13.732193,3.7358232,3324,1.5,,-1.386007,-3.7358232,1.2367788e+26,3324,22887.188,,999,-63.370968,4.3286478e-16,225,3320676,-10.0,-28.430801,4.869126e-11,inf,999.0,6.8854356,,-11.450855,9167.948861837387,1.15597215e+27,-1.8854356,0.14999999
-1.0,1.8642246,37.135635,-13.732493,3.7358232,3325,1.5,,-2.1536055,-3.7358232,1.23676795e+26,3325,22894.342,,999,-1.1638039,4.3299525e-16,225,3321675,-10.0,-28.422638,4.8661977e-11,inf,999.0,6.885516,,-11.799308,9171.851648330688,1.1563162e+27,-1.8855163,0.14999999
-1.0,161359.98,37.135635,-13.732795,3.7358232,3326,1.5,,-1.8393724,-3.7358232,1.23676085e+26,3326,22901.18,,999,-12.483006,4.3312577e-16,225,3322674,-10.0,-28.417915,4.863272e-11,inf,999.0,6.8855023,,-10.457536,9175.792754411697,1.1566603e+27,-1.8855023,0.14999999
-1.0,7.248372,37.135635,-13.733095,3.7358232,3327,1.5,,-1.5690397,-3.7358232,1.2367535e+26,3327,22907.75,,999,-2.5979993,4.3325465e-16,225,3323673,-10.0,-28.41029,4.860349e-11,inf,999.0,6.8854074,,-11.727763,9179.767571210861,1.1570045e+27,-1.8854073,0.14999999
-1.0,2060.786,37.135635,-13.733396,3.7358232,3328,1.5,,-2.0480392,-3.7358232,1.2367465e+26,3328,22914.797,,999,-8.146645,4.3338525e-16,225,3324672,-10.0,-28.404232,4.8574287e-11,inf,999.0,6.885456,,-14.214594,9183.845722436905,1.1573489e+27,-1.8854561,0.14999999
-1.0,2.253006e+26,37.135635,-13.733696,3.7358232,3329,1.5,,-2.1236,-3.7358232,1.237416e+26,3329,22921.922,,999,-63.37247,4.3351586e-16,225,3325671,-10.0,-28.41481,4.8545105e-11,inf,999.0,6.8855276,,-13.2945175,9188.252202272415,1.1576932e+27,-1.8855276,0.14999999
-1.0,4.131821e+26,37.135635,-13.733996,3.7358232,3330,1.5,,-1.4821919,-3.7358232,1.2386465e+26,3330,22928.404,,999,-63.37277,4.3364654e-16,225,3326670,-10.0,-28.425404,4.8515955e-11,inf,999.0,6.8854065,,-12.280458,9192.263021230698,1.15803775e+27,-1.8854065,0.14999999
-1.0,3.0358553e+16,37.135635,-13.734297,3.7358232,3331,1.5,,-1.7020537,-3.7358232,1.23863965e+26,3331,22935.105,,999,-38.820583,4.3377725e-16,225,3327669,-10.0,-28.428593,4.848683e-11,inf,999.0,6.8853517,,-12.755875,9196.110258817673,1.1583824e+27,-1.8853515,0.14999999
-1.0,1.1372043e+27,37.135635,-13.734596,3.7358232,3332,1.5,,-1.7761655,-3.7358232,1.2420458e+26,3332,22941.883,,999,-63.368816,4.3390634e-16,225,3328668,-10.0,-28.439148,4.8457727e-11,inf,999.0,6.8853188,,-12.549096,9199.746108055115,1.15872714e+27,-1.8853186,0.14999999
-1.0,2.857829e+19,37.135635,-13.734897,3.7358232,3333,1.5,,-2.159929,-3.7358232,1.2420357e+26,3333,22949.043,,999,-45.785107,4.340371e-16,225,3329667,-10.0,-28.444452,4.8428653e-11,inf,999.0,6.8854012,,-13.5484,9203.755245685577,1.15907194e+27,-1.8854011,0.14999999
-1.0,1.102522e+25,37.135635,-13.735197,3.7358232,3334,1.5,,-0.77794147,-3.7358232,1.2420622e+26,3334,22954.82,,999,-63.37397,4.3416794e-16,225,3330666,-10.0,-28.455,4.8399607e-11,inf,999.0,6.885069,,-11.300942,9207.687446594238,1.1594169e+27,-1.8850689,0.14999999
-1.0,13.469022,37.135635,-13.7354965,3.7358232,3335,1.5,,-1.4060386,-3.7358232,1.2420557e+26,3335,22961.227,,999,-3.6468964,4.3429714e-16,225,3331665,-10.0,-28.447626,4.837059e-11,inf,999.0,6.8849254,,-11.996807,9211.358515262604,1.1597619e+27,-1.8849252,0.14999999
-1.0,52929404.0,37.135635,-13.735796,3.7358232,3336,1.5,,-2.0006285,-3.7358232,1.2420456e+26,3336,22968.227,,999,-18.371452,4.3442636e-16,225,3332664,-10.0,-28.444704,4.8341595e-11,inf,999.0,6.88496,,-10.5434885,9214.972844839096,1.160107e+27,-1.88496,0.14999999
-1.0,45764.246,37.135635,-13.736096,3.7358232,3337,1.5,,-2.9175189,-3.7358232,1.2420395e+26,3337,22976.145,,999,-13.388807,4.345573e-16,225,3333663,-10.0,-28.440258,4.8312625e-11,inf,999.0,6.8852696,,-11.035342,9218.567409276962,1.1604523e+27,-1.8852695,0.14999999
-1.0,1.875529,37.135635,-13.736396,3.7358232,3338,1.5,,-0.96629757,-3.7358232,1.2420296e+26,3338,22982.11,,999,-3.4199126,4.3468828e-16,225,3334662,-10.0,-28.4328,4.828368e-11,inf,999.0,6.884994,,-14.267869,9221.990063905716,1.1607976e+27,-1.8849941,0.14999999
-1.0,1.6270438e+26,37.135635,-13.736695,3.7358232,3339,1.5,,-1.5709167,-3.7358232,1.2425107e+26,3339,22988.682,,999,-63.37547,4.3481764e-16,225,3335661,-10.0,-28.443335,4.8254765e-11,inf,999.0,6.8849,,-6.8422914,9225.53683590889,1.16113864e+27,-1.8849002,0.14999999
-1.0,4.163415e+25,37.135635,-13.736995,3.7358232,3340,1.5,,-2.1028602,-3.7358232,1.2426257e+26,3340,22995.785,,999,-63.375767,4.3494872e-16,225,3336660,-10.0,-28.453924,4.8225875e-11,inf,999.0,6.8849654,,-11.657445,9229.066985607147,1.1614842e+27,-1.8849653,0.14999999
-1.0,69882.91,37.135635,-13.737294,3.7358232,3341,1.5,,-1.4945947,-3.7358232,1.2426198e+26,3341,23002.277,,999,-11.982019,4.3507816e-16,225,3337659,-10.0,-28.449028,4.8197012e-11,inf,999.0,6.8848486,,-10.299252,9232.991400003433,1.1618298e+27,-1.8848484,0.14999999
-1.0,6399058.0,37.135635,-13.737594,3.7358232,3342,1.5,,-2.535224,-3.7358232,1.2426103e+26,3342,23009.812,,999,-17.116379,4.352093e-16,225,3338658,-10.0,-28.445713,4.816817e-11,inf,999.0,6.885043,,-10.4093075,9237.091633081436,1.16217114e+27,-1.8850429,0.14999999
-1.0,15974.273,37.135635,-13.737892,3.7358232,3343,1.5,,-2.3471656,-3.7358232,1.2426046e+26,3343,23017.16,,999,-10.627958,4.353388e-16,225,3339657,-10.0,-28.440481,4.8139357e-11,inf,999.0,6.8851814,,-11.091764,9241.09728550911,1.162517e+27,-1.8851813,0.14999999
-1.0,0.11787217,37.135635,-13.738192,3.7358232,3344,1.5,,-2.4635284,-3.7358232,1.2425954e+26,3344,23024.625,,999,1.0850877,4.3546835e-16,225,3340656,-10.0,-28.43172,4.811057e-11,inf,999.0,6.885354,,-11.189634,9245.107458114624,1.162863e+27,-1.885354,0.14999999
-1.0,0.7200321,37.135635,-13.738491,3.7358232,3345,1.5,,-1.525652,-3.7358232,1.2425894e+26,3345,23031.15,,999,-0.30609006,4.355996e-16,225,3341655,-10.0,-28.42338,4.8081806e-11,inf,999.0,6.8852468,,-15.1627445,9249.016156435013,1.1632045e+27,-1.8852468,0.14999999
-1.0,3.6157615e+25,37.135635,-13.73879,3.7358232,3346,1.5,,-2.3840318,-3.7358232,1.2426886e+26,3346,23038.535,,999,-63.377563,4.3572923e-16,225,3342654,-10.0,-28.433924,4.8053075e-11,inf,999.0,6.885396,,-10.665224,9252.645963668823,1.16355074e+27,-1.8853958,0.14999999
-1.0,0.31045917,37.135635,-13.739088,3.7358232,3347,1.5,,-1.5367866,-3.7358232,1.2426794e+26,3347,23045.07,,999,0.55340827,4.3586058e-16,225,3343653,-10.0,-28.425335,4.802436e-11,inf,999.0,6.8852916,,-12.371853,9256.282589197159,1.16389695e+27,-1.8852916,0.14999999
-1.0,2.2822318e+16,37.135635,-13.7393875,3.7358232,3348,1.5,,-1.9291521,-3.7358232,1.24267395e+26,3348,23052.0,,999,-38.42924,4.3599028e-16,225,3344652,-10.0,-28.428352,4.7995677e-11,inf,999.0,6.8853045,,-10.447089,9260.336046218872,1.1642389e+27,-1.8853047,0.14999999
-1.0,859.0683,37.135635,-13.739686,3.7358232,3349,1.5,,-2.1520755,-3.7358232,1.2426654e+26,3349,23059.152,,999,-7.368615,4.3612e-16,225,3345651,-10.0,-28.422197,4.7967023e-11,inf,999.0,6.8853846,,-10.5438795,9264.30247426033,1.1645854e+27,-1.8853844,0.14999999
-1.0,47.3199,37.135635,-13.7399845,3.7358232,3350,1.5,,-2.1375093,-3.7358232,1.2426564e+26,3350,23066.29,,999,-4.3837767,4.3624981e-16,225,3346650,-10.0,-28.41509,4.7938386e-11,inf,999.0,6.88546,,-10.182565,9268.382889509201,1.1649275e+27,-1.8854597,0.14999999
-1.0,1454304500.0,37.135635,-13.740283,3.7358232,3351,1.5,,-2.5731242,-3.7358232,1.2426479e+26,3351,23073.863,,999,-22.697056,4.363813e-16,225,3347649,-10.0,-28.413422,4.790978e-11,inf,999.0,6.885665,,-14.090837,9272.362632274628,1.1652742e+27,-1.8856649,0.14999999
-1.0,2.7924257e+26,37.135635,-13.7405815,3.7358232,3352,1.5,,-2.1079886,-3.7358232,1.2434757e+26,3352,23080.97,,999,-63.379356,4.3651115e-16,225,3348648,-10.0,-28.423922,4.78812e-11,inf,999.0,6.885731,,-12.581476,9276.271302700043,1.1656165e+27,-1.8857311,0.14999999
-1.0,8373185000000000.0,37.135635,-13.740879,3.7358232,3353,1.5,,-2.6926167,-3.7358232,1.2434673e+26,3353,23088.664,,999,-38.799385,4.3664106e-16,225,3349647,-10.0,-28.427147,4.7852642e-11,inf,999.0,6.885972,,-10.943782,9280.271601438522,1.16596335e+27,-1.8859718,0.14999999
-1.0,0.100199565,37.135635,-13.741178,3.7358232,3354,1.5,,-1.665561,-3.7358232,1.243459e+26,3354,23095.328,,999,1.8604739,4.36771e-16,225,3350646,-10.0,-28.41815,4.7824113e-11,inf,999.0,6.885906,,-11.469743,9284.012477874756,1.1663059e+27,-1.8859061,0.14999999
-1.0,108217.25,37.135635,-13.741476,3.7358232,3355,1.5,,-0.99930704,-3.7358232,1.24345065e+26,3355,23101.328,,999,-14.425118,4.3690264e-16,225,3351645,-10.0,-28.414051,4.7795608e-11,inf,999.0,6.885642,,-9.272092,9287.581513404846,1.16664854e+27,-1.8856419,0.14999999
-1.0,8.527171e+16,37.135635,-13.741774,3.7358232,3356,1.5,,-0.86415637,-3.7358232,1.24344235e+26,3356,23107.193,,999,-42.595795,4.3703266e-16,225,3352644,-10.0,-28.418377,4.7767127e-11,inf,999.0,6.885338,,-12.2909,9291.222103595734,1.1669957e+27,-1.8853376,0.14999999
-1.0,580566840000.0,37.135635,-13.742071,3.7358232,3357,1.5,,-2.294019,-3.7358232,1.2434341e+26,3357,23114.486,,999,-28.135918,4.3716273e-16,225,3353643,-10.0,-28.418358,4.7738674e-11,inf,999.0,6.8854594,,-12.26318,9295.183809995651,1.1673385e+27,-1.8854593,0.14999999
-1.0,16820813000000.0,37.135635,-13.74237,3.7358232,3358,1.5,,-2.052201,-3.7358232,1.2434263e+26,3358,23121.54,,999,-31.171764,4.372928e-16,225,3354642,-10.0,-28.419247,4.7710245e-11,inf,999.0,6.885509,,-11.717318,9299.256846427917,1.1676859e+27,-1.8855089,0.14999999
-1.0,71.33386,37.135635,-13.742667,3.7358232,3359,1.5,,-2.4152324,-3.7358232,1.2434181e+26,3359,23128.953,,999,-5.3286543,4.3742295e-16,225,3355641,-10.0,-28.41247,4.7681845e-11,inf,999.0,6.885667,,-12.574332,9303.344533205032,1.16802895e+27,-1.8856666,0.14999999
-1.0,3.1144116e+16,37.135635,-13.742965,3.7358232,3360,1.5,,-2.583052,-3.7358232,1.2434103e+26,3360,23136.537,,999,-39.81807,4.3755313e-16,225,3356640,-10.0,-28.415937,4.7653465e-11,inf,999.0,6.8858743,,-10.395376,9307.32875752449,1.1683721e+27,-1.8858742,0.14999999
-1.0,36.62239,37.135635,-13.743262,3.7358232,3361,1.5,,-1.6096269,-3.7358232,1.2434023e+26,3361,23143.146,,999,-4.173288,4.3768334e-16,225,3357639,-10.0,-28.408756,4.7625112e-11,inf,999.0,6.885792,,-11.746036,9310.7727394104,1.1687154e+27,-1.885792,0.14999999
-1.0,5589.0405,37.135635,-13.74356,3.7358232,3362,1.5,,-1.9921011,-3.7358232,1.2433944e+26,3362,23150.139,,999,-9.122836,4.378136e-16,225,3358638,-10.0,-28.40315,4.7596788e-11,inf,999.0,6.8858232,,-11.058113,9314.167968511581,1.16906314e+27,-1.8858235,0.14999999
-1.0,0.14279865,37.135635,-13.743857,3.7358232,3363,1.5,,-1.6482767,-3.7358232,1.2433867e+26,3363,23156.787,,999,1.4904275,4.3794388e-16,225,3359637,-10.0,-28.394333,4.756848e-11,inf,999.0,6.8857527,,-9.05714,9317.629329919815,1.1694066e+27,-1.8857529,0.14999999
-1.0,5.041907e+26,37.135635,-13.744155,3.7358232,3364,1.5,,-2.3970401,-3.7358232,1.2448781e+26,3364,23164.184,,999,-63.382927,4.380742e-16,225,3360636,-10.0,-28.404764,4.7540204e-11,inf,999.0,6.885905,,-11.158987,9321.08062505722,1.1697501e+27,-1.8859049,0.14999999
-1.0,48.418724,37.135635,-13.7444515,3.7358232,3365,1.5,,-0.8251861,-3.7358232,1.2448707e+26,3365,23170.01,,999,-7.34914,4.3820455e-16,225,3361635,-10.0,-28.398579,4.751195e-11,inf,999.0,6.8855896,,-8.3383465,9325.026543617249,1.1700938e+27,-1.8855897,0.14999999
-1.0,1.3274227e+26,37.135635,-13.744749,3.7358232,3366,1.5,,-2.5946949,-3.7358232,1.2452576e+26,3366,23177.604,,999,-63.383522,4.3833497e-16,225,3362634,-10.0,-28.409073,4.748373e-11,inf,999.0,6.8858004,,-10.23925,9329.002950906754,1.1704375e+27,-1.8858004,0.14999999
-1.0,210062.48,37.135635,-13.745046,3.7358232,3367,1.5,,-2.0372503,-3.7358232,1.2452504e+26,3367,23184.64,,999,-12.810148,4.3846375e-16,225,3363633,-10.0,-28.404507,4.7455526e-11,inf,999.0,6.885845,,-10.962444,9333.045124292374,1.17078135e+27,-1.8858453,0.14999999
-1.0,0.15671632,37.135635,-13.745343,3.7358232,3368,1.5,,-2.2095122,-3.7358232,1.2452429e+26,3368,23191.852,,999,1.2561612,4.3859422e-16,225,3364632,-10.0,-28.395767,4.7427354e-11,inf,999.0,6.8859415,,-10.309675,9336.964237213135,1.1711298e+27,-1.8859414,0.14999999
-1.0,139621.33,37.135635,-13.74564,3.7358232,3369,1.5,,-2.2273378,-3.7358232,1.2452357e+26,3369,23199.078,,999,-12.612758,4.3872474e-16,225,3365631,-10.0,-28.391184,4.73992e-11,inf,999.0,6.8860426,,-13.403902,9340.755530834198,1.17147384e+27,-1.8860428,0.14999999
-1.0,6.6670695e+26,37.135635,-13.745936,3.7358232,3370,1.5,,-1.8900526,-3.7358232,1.2472036e+26,3370,23205.969,,999,-63.38471,4.3885531e-16,225,3366630,-10.0,-28.40164,4.7371072e-11,inf,999.0,6.886044,,-9.112197,9344.186755657196,1.171818e+27,-1.886044,0.14999999
-1.0,1.0400362e+27,37.135635,-13.746233,3.7358232,3371,1.5,,-1.9613551,-3.7358232,1.2502819e+26,3371,23212.93,,999,-63.385006,4.3898422e-16,225,3367629,-10.0,-28.412045,4.734297e-11,inf,999.0,6.8860664,,-11.18302,9347.70098400116,1.1721622e+27,-1.8860663,0.14999999
-1.0,0.100113645,37.135635,-13.74653,3.7358232,3372,1.5,,-2.4827402,-3.7358232,1.250275e+26,3372,23220.412,,999,1.1597733,4.3911488e-16,225,3368628,-10.0,-28.403408,4.7314895e-11,inf,999.0,6.8862433,,-11.967118,9351.094285726547,1.17250656e+27,-1.8862432,0.14999999
-1.0,8087066600.0,37.135635,-13.746826,3.7358232,3373,1.5,,-1.6157384,-3.7358232,1.2502683e+26,3373,23227.027,,999,-23.641722,4.3924556e-16,225,3369627,-10.0,-28.402061,4.7286845e-11,inf,999.0,6.886163,,-10.536223,9354.49504995346,1.1728511e+27,-1.8861631,0.14999999
-1.0,114.90381,37.135635,-13.747123,3.7358232,3374,1.5,,-2.194709,-3.7358232,1.2502581e+26,3374,23234.223,,999,-5.393441,4.3937627e-16,225,3370626,-10.0,-28.395285,4.725882e-11,inf,999.0,6.8862543,,-12.790267,9357.909476995468,1.1731956e+27,-1.8862545,0.14999999
-1.0,1.1669913e+27,37.135635,-13.747419,3.7358232,3375,1.5,,-1.9035535,-3.7358232,1.253709e+26,3375,23241.125,,999,-63.375645,4.3950703e-16,225,3371625,-10.0,-28.405716,4.1533717e-11,inf,999.0,6.8862596,,-11.383878,9361.38332939148,1.17354024e+27,-1.8862596,0.14999999
-1.0,2.018879,37.135635,-13.747716,3.7358232,3376,1.5,,-1.909704,-3.7358232,1.2537024e+26,3376,23248.035,,999,-1.0836647,4.3963615e-16,256,3372624,-10.0,-28.397753,4.1509112e-11,inf,999.0,6.8862667,,-11.84138,9364.890169143677,1.173885e+27,-1.8862666,0.14999999
-1.0,158498.33,37.135635,-13.748012,3.7358232,3377,1.5,,-1.9704565,-3.7358232,1.2536925e+26,3377,23255.006,,999,-12.492462,4.3976696e-16,256,3373623,-10.0,-28.393078,4.148454e-11,inf,999.0,6.8862915,,-7.5904784,10010.306450128555,1.17422535e+27,-1.8862915,0.14999999
-1.0,1.2181162e+26,37.135635,-13.748308,3.7358232,3378,1.5,,-1.399689,-3.7358232,1.2540467e+26,3378,23261.406,,999,-63.38708,4.3989616e-16,256,3374622,-10.0,-28.403502,4.1459985e-11,inf,999.0,6.8861475,,-10.264138,10014.300486564636,1.1745703e+27,-1.8861475,0.14999999
-1.0,24397.799,37.135635,-13.748604,3.7358232,3379,1.5,,-1.9633772,-3.7358232,1.2540403e+26,3379,23268.37,,999,-10.578791,4.4002708e-16,256,3375621,-10.0,-28.398329,4.1435445e-11,inf,999.0,6.8861704,,-11.762938,10018.13100194931,1.1749154e+27,-1.8861704,0.14999999
-1.0,417818.12,37.135635,-13.748899,3.7358232,3380,1.5,,-1.6974374,-3.7358232,1.2540306e+26,3380,23275.066,,999,-13.550365,4.4015802e-16,256,3376620,-10.0,-28.394005,4.1410934e-11,inf,999.0,6.8861146,,-12.874693,10021.94942688942,1.1752606e+27,-1.8861145,0.14999999
-1.0,8.343961e+26,37.135635,-13.749195,3.7358232,3381,1.5,,-2.3088756,-3.7358232,1.2564922e+26,3381,23282.375,,999,-63.3494,4.4028733e-16,256,3377619,-10.0,-28.404408,4.1386443e-11,inf,999.0,6.8862395,,-9.937165,10025.813784122467,1.1756058e+27,-1.8862395,0.14999999
-1.0,744634060000.0,37.135635,-13.749491,3.7358232,3382,1.5,,-2.209884,-3.7358232,1.2564827e+26,3382,23289.586,,999,-28.194553,4.4041666e-16,256,3378618,-10.0,-28.404446,4.136197e-11,inf,999.0,6.8863354,,-9.738245,10029.554218053818,1.17595116e+27,-1.8863353,0.14999999
-1.0,4.414712e+21,37.135635,-13.749786,3.7358232,3383,1.5,,-2.8197453,-3.7358232,1.2564765e+26,3383,23297.406,,999,-52.42645,4.4054774e-16,256,3379617,-10.0,-28.411623,4.1337517e-11,inf,999.0,6.886611,,-10.302642,10033.114914417267,1.1762921e+27,-1.8866111,0.14999999
-1.0,383.62463,37.135635,-13.750082,3.7358232,3384,1.5,,-1.6054312,-3.7358232,1.2564672e+26,3384,23304.012,,999,-6.539467,4.4067884e-16,256,3380616,-10.0,-28.405188,4.1313092e-11,inf,999.0,6.886528,,-10.926293,10036.76720237732,1.17663775e+27,-1.886528,0.14999999
