GridSize,ReturnMean,Iteration,ReturnAbsMax,AvgEpLen,DenMISELogFirst,MountainCar_std1_higher,DenMISELogLast,ReturnMin,NumTrainableParams,IWLastEpisode,ReturnMax,MountainCar_mu1_higher,NumTrajectories,MountainCar_std0_higher,TimestepsSoFar,Delta,ReturnStepMax,Regret,DenMISEMeanLog,IWMax,MountainCar_mu0_higher,ReturnLastEpisode,Bound,IWMin,MinEpLen,TimeElapsed,IWMean,ActionIn1,IWFirstEpisode,Regret/t
1024,-1.8932397,984,3.768877,999.0,-5.2411556,1.5,-62.153667,-3.768877,,2.6500355e+26,,-10.0,984,0.14999999,983016,1.2250885e-10,37.92892,6782.9478,-29.02143,3.452516e+26,-1.0,-1.9540269,inf,,999,7856.1820776462555,3.7185542e+25,-13.418451,5.027661e-17,6.89324
1024,-1.8937223,985,3.768877,999.0,-5.2421713,1.5,-62.154682,-3.768877,,1.2659158e+26,,-10.0,985,0.14999999,984015,1.2226023e-10,37.92892,6790.3164,-29.055359,3.4559946e+26,-1.0,-2.3684356,inf,,999,7860.320383787155,3.7313382e+25,-10.635663,5.0327654e-17,6.8937225
1024,-1.8937092,986,3.768877,999.0,-5.243186,1.5,-0.8429362,-3.768877,,1.5947216,,-10.0,986,0.14999999,985014,1.2201236e-10,37.92892,6797.1973,-29.02702,3.4594504e+26,-1.0,-1.8808868,inf,,999,7864.407622098923,3.731273e+25,-9.207422,5.0378747e-17,6.893709
1024,-1.8943396,987,3.768877,999.0,-5.2441998,1.5,-62.15671,-3.768877,,1.3079051e+26,,-10.0,987,0.14999999,986013,1.2176525e-10,37.92892,6804.713,-29.060862,3.4629095e+26,-1.0,-2.515985,inf,,999,7868.530112028122,3.744462e+25,-7.7603207,5.0429893e-17,6.8943396
1024,-1.8943965,988,3.768877,999.0,-5.2452126,1.5,-62.157726,-3.768877,,6.5904484e+25,,-10.0,988,0.14999999,987012,1.2151889e-10,37.92892,6811.664,-29.094631,3.4663723e+26,-1.0,-1.9505103,inf,,999,7872.171989679337,3.7510737e+25,-11.233186,5.0480897e-17,6.894397
1024,-1.8946185,989,3.768877,999.0,-5.2462244,1.5,1.2878709,-3.768877,,0.16905092,,-10.0,989,0.14999999,988011,1.2127327e-10,37.92892,6818.778,-29.064184,3.4698385e+26,-1.0,-2.1139617,inf,,999,7875.997764110565,3.7510068e+25,-8.605298,5.0531954e-17,6.8946185
1024,-1.8952307,990,3.768877,999.0,-5.247235,1.5,-62.159748,-3.768877,,7.5987083e+25,,-10.0,990,0.14999999,989010,1.210284e-10,37.92892,6826.2783,-29.097893,3.4733083e+26,-1.0,-2.50066,inf,,999,7880.086400747299,3.7586184e+25,-9.141333,5.058306e-17,6.895231
1024,-1.8946849,991,3.768877,999.0,-5.2482443,1.5,-61.158646,-3.768877,,6.8648345e+25,,-10.0,991,0.14999999,990009,1.2078426e-10,37.92892,6832.633,-29.130516,3.4767814e+26,-1.0,-1.3543104,inf,,999,7883.838109493256,3.7654735e+25,-11.615097,5.0634223e-17,6.894685
1024,-1.8943743,992,3.768877,999.0,-5.249253,1.5,-9.217667,-3.768877,,5364.9365,,-10.0,992,0.14999999,991008,1.2054086e-10,37.92892,6839.219,-29.110737,3.4802314e+26,-1.0,-1.5864736,inf,,999,7887.89772939682,3.7654107e+25,-10.43738,5.068524e-17,6.8943744
1024,-1.8946067,993,3.768877,999.0,-5.2502604,1.5,-7.3911853,-3.768877,,904.76984,,-10.0,993,0.14999999,992007,1.202982e-10,37.92892,6846.3447,-29.089136,3.483685e+26,-1.0,-2.1253507,inf,,999,7891.4842982292175,3.7653406e+25,-9.832341,5.073631e-17,6.8946066
1024,-1.8940734,994,3.768877,999.0,-5.251267,1.5,-20.683464,-3.768877,,279905500.0,,-10.0,994,0.14999999,993006,1.2005627e-10,37.92892,6852.709,-29.080961,3.4871684e+26,-1.0,-1.3644749,inf,,999,7895.00568151474,3.7652735e+25,-11.631909,5.0787434e-17,6.8940735
1024,-1.8937984,995,3.768877,999.0,-5.2522726,1.5,-9.685638,-3.768877,,8585.286,,-10.0,995,0.14999999,994005,1.1981507e-10,37.92892,6859.329,-29.061739,3.4906287e+26,-1.0,-1.6204196,inf,,999,7898.420364379883,3.7651977e+25,-13.104759,5.0838606e-17,6.8937984
1024,-1.8938603,996,3.768877,999.0,-5.2532773,1.5,-62.16579,-3.768877,,2.6477416e+26,,-10.0,996,0.14999999,995004,1.1957461e-10,37.92892,6866.285,-29.095243,3.4940926e+26,-1.0,-1.9555066,inf,,999,7901.810773134232,3.7917197e+25,-13.08521,5.0889634e-17,6.8938603
1024,-1.8944081,997,3.768877,999.0,-5.2542806,1.5,-62.166794,-3.768877,,1.7140423e+26,,-10.0,997,0.14999999,996003,1.1933485e-10,37.92892,6873.7246,-29.128687,3.49756e+26,-1.0,-2.4399292,inf,,999,7905.80397939682,3.8088424e+25,-10.008715,5.0940717e-17,6.894408
1024,-1.8936595,998,3.768877,999.0,-5.2552834,1.5,-11.675574,-3.768877,,18647.965,,-10.0,998,0.14999999,997002,1.1909583e-10,37.92892,6879.872,-29.111477,3.501004e+26,-1.0,-1.1473174,inf,,999,7909.886742353439,3.8087753e+25,-9.170597,5.099185e-17,6.8936596
1024,-1.8939252,999,3.768877,999.0,-5.2562847,1.5,-62.168797,-3.768877,,2.6558242e+26,,-10.0,999,0.14999999,998001,1.1885751e-10,37.92892,6887.0312,-29.14484,3.5044778e+26,-1.0,-2.1590226,inf,,999,7913.5995371341705,3.8352863e+25,-11.701893,5.1043033e-17,6.893925
1024,-1.8940617,1000,3.768877,999.0,-5.257285,1.5,-7.9608707,-3.768877,,1787.9974,,-10.0,1000,0.14999999,999000,1.1861992e-10,37.92892,6894.0615,-29.123926,3.5079288e+26,-1.0,-2.0304704,inf,,999,7917.066301107407,3.8352144e+25,-10.7151,5.1094073e-17,6.8940616
1024,-1.8934859,1001,3.768877,999.0,-5.2582846,1.5,0.8858163,-3.768877,,0.11565421,,-10.0,1001,0.14999999,999999,1.1838303e-10,37.92892,6900.3794,-29.094244,3.5114097e+26,-1.0,-1.3176521,inf,,999,7920.687587738037,3.8351461e+25,-11.579899,5.1145166e-17,6.893486
1024,-1.8936492,1002,3.768877,999.0,-5.259283,1.5,-4.180163,-3.768877,,40.429306,,-10.0,1002,0.14999999,1000998,1.1814685e-10,37.92892,6907.4365,-29.069653,3.5148673e+26,-1.0,-2.0572367,inf,,999,7925.085242986679,3.83508e+25,-10.13755,5.119631e-17,6.893649
1024,-1.8932395,1003,3.768877,999.0,-5.2602806,1.5,-10.388934,-3.768877,,14148.98,,-10.0,1003,0.14999999,1001997,1.1791139e-10,37.92892,6913.919,-29.051306,3.5183283e+26,-1.0,-1.4825586,inf,,999,7929.326149463654,3.8350174e+25,-10.088773,5.1247306e-17,6.8932395
1024,-1.893532,1004,3.768877,999.0,-5.261277,1.5,-20.698929,-3.768877,,453060300.0,,-10.0,1004,0.14999999,1002996,1.1767662e-10,37.92892,6921.1064,-29.043257,3.5217926e+26,-1.0,-2.1871383,inf,,999,7933.264274597168,3.834947e+25,-12.879316,5.1298353e-17,6.893532
1024,-1.8934247,1005,3.768877,999.0,-5.262273,1.5,-62.174786,-3.768877,,3.039579e+26,,-10.0,1005,0.14999999,1003995,1.1744256e-10,37.92892,6927.8916,-29.076494,3.5252606e+26,-1.0,-1.7854861,inf,,999,7936.897529125214,3.8651235e+25,-12.004797,5.1349453e-17,6.893425
1024,-1.8932434,1006,3.768877,999.0,-5.263267,1.5,-22.85751,-3.768877,,4407937000.0,,-10.0,1006,0.14999999,1004994,1.1720919e-10,37.92892,6934.603,-29.070585,3.528705e+26,-1.0,-1.7111084,inf,,999,7940.58996295929,3.865058e+25,-11.791785,5.1400606e-17,6.8932433
1024,-1.8933843,1007,3.768877,999.0,-5.264261,1.5,-10.392441,-3.768877,,19384.916,,-10.0,1007,0.14999999,1005993,1.169765e-10,37.92892,6941.638,-29.052301,3.5321796e+26,-1.0,-2.035168,inf,,999,7944.207270622253,3.864985e+25,-9.828486,5.145161e-17,6.8933845
1024,-1.892746,1008,3.768877,999.0,-5.2652535,1.5,-19.578083,-3.768877,,68941380.0,,-10.0,1008,0.14999999,1006992,1.1674453e-10,37.92892,6947.8877,-29.043175,3.5356306e+26,-1.0,-1.249937,inf,,999,7947.782403230667,3.864915e+25,-14.864483,5.1502866e-17,6.892746
1024,-1.8927896,1009,3.768877,999.0,-5.266245,1.5,-62.178757,-3.768877,,2.6655767e+25,,-10.0,1009,0.14999999,1007991,1.1651323e-10,37.92892,6954.8247,-29.076283,3.539112e+26,-1.0,-1.9368542,inf,,999,7951.821883440018,3.86749e+25,-10.662361,5.1553774e-17,6.89279
1024,-1.892488,1010,3.768877,999.0,-5.2672353,1.5,0.4556318,-3.768877,,0.3601224,,-10.0,1010,0.14999999,1008990,1.1628263e-10,37.92892,6961.413,-29.047316,3.54257e+26,-1.0,-1.5881125,inf,,999,7956.1287524700165,3.8674258e+25,-10.82242,5.1604933e-17,6.892488
1024,-1.8924135,1011,3.768877,999.0,-5.268225,1.5,1.3723214,-3.768877,,0.17722806,,-10.0,1011,0.14999999,1009989,1.1605273e-10,37.92892,6968.23,-29.0175,3.546031e+26,-1.0,-1.8172187,inf,,999,7960.258611679077,3.8673527e+25,-11.930257,5.165614e-17,6.8924136
1024,-1.8926936,1012,3.768877,999.0,-5.2692137,1.5,-14.00956,-3.768877,,619451.56,,-10.0,1012,0.14999999,1010988,1.1582348e-10,37.92892,6975.4062,-29.00294,3.5494956e+26,-1.0,-2.1758626,inf,,999,7964.541962862015,3.867283e+25,-11.049635,5.1707202e-17,6.8926935
1024,-1.8924016,1013,3.768877,999.0,-5.270201,1.5,1.380034,-3.768877,,0.15023504,,-10.0,1013,0.14999999,1011987,1.15594916e-10,37.92892,6982.003,-28.973215,3.5529366e+26,-1.0,-1.596874,inf,,999,7969.168897867203,3.8672158e+25,-9.333276,5.1758316e-17,6.8924017
1024,-1.8923229,1014,3.768877,999.0,-5.2711883,1.5,-58.101208,-3.768877,,6.5591693e+24,,-10.0,1014,0.14999999,1012986,1.15367035e-10,37.92892,6988.8154,-29.00221,3.556408e+26,-1.0,-1.8125633,inf,,999,7973.433061122894,3.8677996e+25,-9.749369,5.180928e-17,6.892323
1024,-1.892107,1015,3.768877,999.0,-5.272174,1.5,-29.424765,-3.768877,,2839140400000.0,,-10.0,1015,0.14999999,1013985,1.1513982e-10,37.92892,6995.489,-29.002893,3.5598826e+26,-1.0,-1.6732813,inf,,999,7977.539612770081,3.8677272e+25,-12.608712,5.1860492e-17,6.892107
1024,-1.8930309,1016,3.768877,999.0,-5.2731586,1.5,-38.440872,-3.768877,,3556564400000000.0,,-10.0,1016,0.14999999,1014984,1.1491329e-10,37.92892,7003.3193,-29.012476,3.5633336e+26,-1.0,-2.8306375,inf,,999,7981.53674197197,3.8676675e+25,-13.669977,5.191156e-17,6.893031
1024,-1.8929068,1017,3.768877,999.0,-5.2741423,1.5,-62.186653,-3.768877,,1.4109604e+26,,-10.0,1017,0.14999999,1015983,1.1468741e-10,37.92892,7010.086,-29.045364,3.566788e+26,-1.0,-1.7668061,inf,,999,7985.5902671813965,3.881464e+25,-12.269948,5.1962675e-17,6.8929067
1024,-1.8942115,1018,3.768877,999.0,-5.275125,1.5,-18.513687,-3.768877,,2026935.5,,-10.0,1018,0.14999999,1016982,1.14462204e-10,37.92892,7018.3076,-29.035286,3.5702456e+26,-1.0,-3.2211983,inf,,999,7989.3988292217255,3.8814e+25,-10.72227,5.2013643e-17,6.894212
1024,-1.893908,1019,3.768877,999.0,-5.276107,1.5,0.9964732,-3.768877,,0.21557823,,-10.0,1019,0.14999999,1017981,1.1423765e-10,37.92892,7024.8926,-29.006083,3.5737065e+26,-1.0,-1.5849916,inf,,999,7992.998500823975,3.8813282e+25,-13.266744,5.206486e-17,6.893908
1024,-1.8946165,1020,3.768877,999.0,-5.2770877,1.5,-62.1896,-3.768877,,9.114816e+25,,-10.0,1020,0.14999999,1018980,1.14013764e-10,37.92892,7032.509,-29.038881,3.577171e+26,-1.0,-2.616469,inf,,999,7996.557265281677,3.8902053e+25,-8.166954,5.2115926e-17,6.8946166
1024,-1.8941585,1021,3.768877,999.0,-5.2780676,1.5,-62.19058,-3.768877,,8.877963e+25,,-10.0,1021,0.14999999,1019979,1.1379054e-10,37.92892,7038.9355,-29.071619,3.5806385e+26,-1.0,-1.4269819,inf,,999,8000.200447797775,3.8988236e+25,-11.508685,5.2167045e-17,6.8941584
1024,-1.8935126,1022,3.768877,999.0,-5.2790465,1.5,-10.558164,-3.768877,,8992.447,,-10.0,1022,0.14999999,1020978,1.1356797e-10,37.92892,7045.17,-29.053774,3.5841098e+26,-1.0,-1.2341627,inf,,999,8003.734361410141,3.8987604e+25,-11.566153,5.2218016e-17,6.8935127
1024,-1.8942096,1023,3.768877,999.0,-5.2800245,1.5,-1.7552197,-3.768877,,1.2927103,,-10.0,1023,0.14999999,1021977,1.1334604e-10,37.92892,7052.7764,-29.027355,3.5875567e+26,-1.0,-2.6065989,inf,,999,8007.4096693992615,3.898688e+25,-10.523001,5.2269232e-17,6.89421
1024,-1.8942903,1024,3.768877,999.0,-5.2810016,1.5,-3.8908207,-3.768877,,31.803986,,-10.0,1024,0.14999999,1022976,1.1312477e-10,37.92892,7059.7534,-29.003075,3.591007e+26,-1.0,-1.9767802,inf,,999,8011.312689781189,3.89863e+25,-10.50025,5.2320302e-17,6.8942904
1089,-1.8945664,1025,3.768877,999.0,-5.2819777,1.5,-5.971129,-3.768877,,213.82106,,-10.0,1025,0.14999999,1023975,1.0617133e-10,37.92892,7066.9307,-28.980873,3.5944883e+26,-1.0,-2.1772492,inf,,999,8015.526948690414,3.8985533e+25,-9.9533825,5.2371422e-17,6.8945665
1089,-1.8947955,1026,3.768877,999.0,-5.282953,1.5,-26.097649,-3.768877,,102065906000.0,,-10.0,1026,0.14999999,1024974,1.0596448e-10,37.92892,7074.06,-28.978329,3.5979452e+26,-1.0,-2.1296227,inf,,999,8844.518808841705,3.89849e+25,-10.112063,5.242239e-17,6.8947954
1089,-1.8947061,1027,3.768877,999.0,-5.283927,1.5,-14.372915,-3.768877,,1026668.1,,-10.0,1027,0.14999999,1025973,1.05758215e-10,37.92892,7080.8633,-28.964373,3.6014058e+26,-1.0,-1.8029666,inf,,999,8848.355504989624,3.8984178e+25,-8.632671,5.247361e-17,6.8947062
1089,-1.8942529,1028,3.768877,999.0,-5.2849,1.5,-62.197414,-3.768877,,1.4938228e+26,,-10.0,1028,0.14999999,1026972,1.0555255e-10,37.92892,7087.292,-28.996967,3.6048694e+26,-1.0,-1.4288642,inf,,999,8852.59882760048,3.9128915e+25,-9.565987,5.252468e-17,6.894253
1089,-1.8942095,1029,3.768877,999.0,-5.2858725,1.5,-42.77101,-3.768877,,1.6917671e+18,,-10.0,1029,0.14999999,1027971,1.053475e-10,37.92892,7094.1416,-29.010622,3.608309e+26,-1.0,-1.8495669,inf,,999,8856.663521528244,3.9128145e+25,-10.655971,5.2575795e-17,6.8942094
1089,-1.8944902,1030,3.768877,999.0,-5.286844,1.5,-2.6222162,-3.768877,,7.500222,,-10.0,1030,0.14999999,1028970,1.0514304e-10,37.92892,7101.325,-28.985266,3.6117795e+26,-1.0,-2.1833942,inf,,999,8860.768112421036,3.9127523e+25,-11.5574465,5.2626763e-17,6.8944902
1089,-1.8943834,1031,3.768877,999.0,-5.287814,1.5,-5.5618625,-3.768877,,168.70053,,-10.0,1031,0.14999999,1029969,1.04939175e-10,37.92892,7108.1094,-28.962814,3.615253e+26,-1.0,-1.7844328,inf,,999,8864.751145839691,3.91268e+25,-11.931646,5.267798e-17,6.8943834
1089,-1.8942775,1032,3.768877,999.0,-5.288784,1.5,-18.795492,-3.768877,,81507810.0,,-10.0,1032,0.14999999,1030968,1.047359e-10,37.92892,7114.8945,-28.95323,3.6187026e+26,-1.0,-1.7848554,inf,,999,8868.52943778038,3.9126227e+25,-11.352778,5.2729045e-17,6.8942776
1089,-1.8937246,1033,3.768877,999.0,-5.2897525,1.5,-5.121235,-3.768877,,53.475403,,-10.0,1033,0.14999999,1031967,1.0453322e-10,37.92892,7121.218,-28.930399,3.622155e+26,-1.0,-1.3233211,inf,,999,8872.48750281334,3.912545e+25,-10.385058,5.278016e-17,6.8937244
1089,-1.8937509,1034,3.768877,999.0,-5.29072,1.5,-6.9333243,-3.768877,,659.6122,,-10.0,1034,0.14999999,1032966,1.0433113e-10,37.92892,7128.1387,-28.90939,3.6256113e+26,-1.0,-1.9208171,inf,,999,8876.17244386673,3.9124825e+25,-9.742967,5.2831126e-17,6.893751
1089,-1.8933151,1035,3.768877,999.0,-5.2916865,1.5,-26.10355,-3.768877,,74236330000.0,,-10.0,1035,0.14999999,1033965,1.0412962e-10,37.92892,7134.581,-28.906944,3.6290704e+26,-1.0,-1.4427382,inf,,999,8879.804020643234,3.9124225e+25,-10.373889,5.288234e-17,6.8933153
1089,-1.8939537,1036,3.768877,999.0,-5.292652,1.5,-14.210066,-3.768877,,362482.56,,-10.0,1036,0.14999999,1034964,1.039287e-10,37.92892,7142.1357,-28.893019,3.6325332e+26,-1.0,-2.5548089,inf,,999,8883.618306159973,3.912354e+25,-12.354375,5.2933402e-17,6.893954
1089,-1.8947834,1037,3.768877,999.0,-5.2936172,1.5,-25.754162,-3.768877,,16286203000.0,,-10.0,1037,0.14999999,1035963,1.03728345e-10,37.92892,7149.8906,-28.890257,3.635999e+26,-1.0,-2.7545228,inf,,999,8887.910350322723,3.9122883e+25,-10.434759,5.2984515e-17,6.8947835
1089,-1.8953933,1038,3.768877,999.0,-5.294581,1.5,-11.896412,-3.768877,,37872.004,,-10.0,1038,0.14999999,1036962,1.03528595e-10,37.92892,7157.418,-28.874146,3.639468e+26,-1.0,-2.527819,inf,,999,8892.078974246979,3.912214e+25,-12.011344,5.3035674e-17,6.8953934
1089,-1.8955153,1039,3.768877,999.0,-5.2955437,1.5,-18.606848,-3.768877,,65549980.0,,-10.0,1039,0.14999999,1037961,1.0332941e-10,37.92892,7164.4404,-28.864525,3.642913e+26,-1.0,-2.0221531,inf,,999,8896.174832820892,3.9121537e+25,-9.143826,5.3086685e-17,6.8955154
1089,-1.8960006,1040,3.768877,999.0,-5.296506,1.5,-62.20902,-3.768877,,1.7185073e+26,,-10.0,1040,0.14999999,1038960,1.0313079e-10,37.92892,7171.841,-28.896849,3.6463886e+26,-1.0,-2.4002204,inf,,999,8900.510528326035,3.9286095e+25,-11.093877,5.3137742e-17,6.896001
1089,-1.8960999,1041,3.768877,999.0,-5.2974668,1.5,1.8564351,-3.768877,,0.10618025,,-10.0,1041,0.14999999,1039959,1.0293274e-10,37.92892,7178.84,-28.86757,3.64984e+26,-1.0,-1.9993066,inf,,999,8904.326845645905,3.9285436e+25,-11.59409,5.3188845e-17,6.8961
1089,-1.8956002,1042,3.768877,999.0,-5.298427,1.5,-11.827039,-3.768877,,43348.97,,-10.0,1042,0.14999999,1040958,1.0273527e-10,37.92892,7185.2153,-28.85148,3.6532947e+26,-1.0,-1.3755172,inf,,999,8908.302149534225,3.92848e+25,-15.205047,5.324e-17,6.8956003
1089,-1.8960254,1043,3.768877,999.0,-5.2993865,1.5,-62.2119,-3.768877,,1.1206577e+25,,-10.0,1043,0.14999999,1041957,1.02538374e-10,37.92892,7192.5547,-28.883726,3.6567523e+26,-1.0,-2.3390994,inf,,999,8912.394245386124,3.9294835e+25,-10.084661,5.3291002e-17,6.8960257
1089,-1.8957906,1044,3.768877,999.0,-5.3003445,1.5,-14.022892,-3.768877,,665397.7,,-10.0,1044,0.14999999,1042956,1.02342024e-10,37.92892,7199.205,-28.869755,3.6602133e+26,-1.0,-1.6507304,inf,,999,8916.194849729538,3.9294147e+25,-12.587071,5.3342257e-17,6.8957906
1089,-1.8963041,1045,3.768877,999.0,-5.301302,1.5,-43.250816,-3.768877,,1.4362442e+18,,-10.0,1045,0.14999999,1043955,1.0214626e-10,37.92892,7206.6377,-28.883781,3.663678e+26,-1.0,-2.4325068,inf,,999,8919.709536075592,3.929349e+25,-12.283815,5.3393152e-17,6.896304
1089,-1.8962712,1046,3.768877,999.0,-5.3022585,1.5,-34.629368,-3.768877,,537143240000000.0,,-10.0,1046,0.14999999,1044954,1.0195104e-10,37.92892,7213.5,-28.88953,3.6671456e+26,-1.0,-1.8620017,inf,,999,8923.513043403625,3.9292856e+25,-9.568865,5.3444298e-17,6.896271
1089,-1.8966168,1047,3.768877,999.0,-5.303214,1.5,-51.73627,-3.768877,,8.9244636e+21,,-10.0,1047,0.14999999,1045953,1.01756374e-10,37.92892,7220.758,-28.911612,3.6705885e+26,-1.0,-2.2579973,inf,,999,8927.771828651428,3.9292146e+25,-10.902165,5.3495497e-17,6.896617
1089,-1.8970915,1048,3.768877,999.0,-5.3041687,1.5,-0.13581042,-3.768877,,0.44413686,,-10.0,1048,0.14999999,1046952,1.0156228e-10,37.92892,7228.152,-28.884415,3.6740624e+26,-1.0,-2.3939953,inf,,999,8931.910749673843,3.9291565e+25,-8.935067,5.3546538e-17,6.8970914
1089,-1.8970281,1049,3.768877,999.0,-5.3051224,1.5,-62.217636,-3.768877,,2.9022347e+26,,-10.0,1049,0.14999999,1047951,1.0136873e-10,37.92892,7234.9824,-28.916431,3.677512e+26,-1.0,-1.8305519,inf,,999,8936.244869709015,3.9567574e+25,-10.863161,5.3597628e-17,6.897028
1089,-1.8968647,1050,3.768877,999.0,-5.306075,1.5,1.7217363,-3.768877,,0.12079181,,-10.0,1050,0.14999999,1048950,1.0117575e-10,37.92892,7241.708,-28.88751,3.6809648e+26,-1.0,-1.7254847,inf,,999,8940.121325492859,3.956682e+25,-8.726657,5.3648767e-17,6.896865
1089,-1.896653,1051,3.768877,999.0,-5.3070273,1.5,-62.21954,-3.768877,,2.2378022e+26,,-10.0,1051,0.14999999,1049949,1.0098331e-10,37.92892,7248.3823,-28.919481,3.6844206e+26,-1.0,-1.6745399,inf,,999,8943.700766563416,3.977914e+25,-9.762131,5.369975e-17,6.896653
1089,-1.8964219,1052,3.768877,999.0,-5.307978,1.5,-28.360205,-3.768877,,966011200000.0,,-10.0,1052,0.14999999,1050948,1.0079141e-10,37.92892,7255.036,-28.919212,3.6878797e+26,-1.0,-1.6534642,inf,,999,8947.614828586578,3.977844e+25,-9.3429575,5.3750987e-17,6.896422
1089,-1.8969126,1053,3.768877,999.0,-5.3089285,1.5,-62.221405,-3.768877,,1.9442732e+26,,-10.0,1053,0.14999999,1051947,1.0060006e-10,37.92892,7262.449,-28.9511,3.691342e+26,-1.0,-2.4131963,inf,,999,8951.794118404388,3.996242e+25,-10.788656,5.3802067e-17,6.8969126
1089,-1.8966318,1054,3.768877,999.0,-5.3098774,1.5,1.4410563,-3.768877,,0.14180656,,-10.0,1054,0.14999999,1052946,1.0040926e-10,37.92892,7269.05,-28.922527,3.6948076e+26,-1.0,-1.6009203,inf,,999,8956.455362558365,3.996178e+25,-9.580691,5.385299e-17,6.8966317
1089,-1.8966191,1055,3.768877,999.0,-5.310826,1.5,-42.997463,-3.768877,,2.1275845e+18,,-10.0,1055,0.14999999,1053945,1.0021901e-10,37.92892,7275.933,-28.936129,3.6982483e+26,-1.0,-1.8831122,inf,,999,8960.484396219254,3.9961177e+25,-11.393608,5.3904168e-17,6.896619
1089,-1.8967,1056,3.768877,999.0,-5.3117733,1.5,-1.0288626,-3.768877,,1.8875028,,-10.0,1056,0.14999999,1054944,1.0002928e-10,37.92892,7282.915,-28.909954,3.7017207e+26,-1.0,-1.982147,inf,,999,8964.290227651596,3.9960476e+25,-11.952475,5.3955393e-17,6.8967
1089,-1.8962799,1057,3.768877,999.0,-5.31272,1.5,-24.633898,-3.768877,,18319698000.0,,-10.0,1057,0.14999999,1055943,9.9840095e-11,37.92892,7289.368,-28.90617,3.7051676e+26,-1.0,-1.4526225,inf,,999,8968.36973643303,3.9959807e+25,-11.562777,5.400646e-17,6.89628
1089,-1.8959959,1058,3.768877,999.0,-5.3136654,1.5,-7.5883174,-3.768877,,1075.9348,,-10.0,1058,0.14999999,1056942,9.9651454e-11,37.92892,7295.964,-28.886257,3.708618e+26,-1.0,-1.5958241,inf,,999,8972.507067918777,3.995916e+25,-10.513662,5.4057577e-17,6.895996
1089,-1.89608,1059,3.768877,999.0,-5.31461,1.5,-4.166758,-3.768877,,41.630684,,-10.0,1059,0.14999999,1057941,9.946335e-11,37.92892,7302.9487,-28.863176,3.7121e+26,-1.0,-1.985027,inf,,999,8976.329447031021,3.9958553e+25,-10.558983,5.4108537e-17,6.89608
1089,-1.8957618,1060,3.768877,999.0,-5.315554,1.5,-0.82331246,-3.768877,,1.2431159,,-10.0,1060,0.14999999,1058940,9.927576e-11,37.92892,7309.508,-28.836977,3.7155565e+26,-1.0,-1.5589277,inf,,999,8980.428535461426,3.9957847e+25,-12.129737,5.415975e-17,6.895762
1089,-1.8956817,1061,3.768877,999.0,-5.316497,1.5,-28.076057,-3.768877,,798932140000.0,,-10.0,1061,0.14999999,1059939,9.908872e-11,37.92892,7316.3184,-28.83652,3.7190167e+26,-1.0,-1.8107077,inf,,999,8984.536669969559,3.995718e+25,-11.706291,5.4210803e-17,6.895682
1089,-1.8955352,1062,3.768877,999.0,-5.317439,1.5,-10.850289,-3.768877,,30289.57,,-10.0,1062,0.14999999,1060938,9.89022e-11,37.92892,7323.0586,-28.819841,3.7224515e+26,-1.0,-1.7401543,inf,,999,8988.71608543396,3.9956524e+25,-10.659127,5.4261907e-17,6.8955355
1089,-1.8957123,1063,3.768877,999.0,-5.3183804,1.5,-1.7944964,-3.768877,,3.7376876,,-10.0,1063,0.14999999,1061937,9.87162e-11,37.92892,7330.142,-28.794672,3.7259176e+26,-1.0,-2.0835476,inf,,999,8992.900399684906,3.9955906e+25,-11.219936,5.431306e-17,6.8957124
1089,-1.8956957,1064,3.768877,999.0,-5.3193207,1.5,0.74521005,-3.768877,,0.33045366,,-10.0,1064,0.14999999,1062936,9.853073e-11,37.92892,7337.0205,-28.767166,3.7293875e+26,-1.0,-1.8782132,inf,,999,8996.9404129982,3.9955316e+25,-11.57333,5.436405e-17,6.8956957
1089,-1.8958558,1065,3.768877,999.0,-5.32026,1.5,-4.189493,-3.768877,,41.561073,,-10.0,1065,0.14999999,1063935,9.834579e-11,37.92892,7344.0864,-28.744322,3.732832e+26,-1.0,-2.0661578,inf,,999,9000.949632644653,3.995464e+25,-10.854875,5.441509e-17,6.895856
1089,-1.8954058,1066,3.768877,999.0,-5.3211985,1.5,1.4676863,-3.768877,,0.100113645,,-10.0,1066,0.14999999,1064934,9.816137e-11,37.92892,7350.5024,-28.71624,3.7362795e+26,-1.0,-1.4160686,inf,,999,9004.98608660698,3.9953987e+25,-8.815158,5.446618e-17,6.895406
1089,-1.8950553,1067,3.768877,999.0,-5.322136,1.5,-62.23465,-3.768877,,2.126644e+26,,-10.0,1067,0.14999999,1065933,9.7977466e-11,37.92892,7357.024,-28.747906,3.7397586e+26,-1.0,-1.5215094,inf,,999,9009.268139123917,4.0152673e+25,-12.194677,5.4517317e-17,6.8950553
1089,-1.8945274,1068,3.768877,999.0,-5.323073,1.5,-40.512104,-3.768877,,9.162359e+16,,-10.0,1068,0.14999999,1066932,9.7794065e-11,37.92892,7363.3555,-28.759176,3.7432126e+26,-1.0,-1.3313017,inf,,999,9013.398636579514,4.015196e+25,-10.681777,5.45685e-17,6.8945274
1089,-1.8950373,1069,3.768877,999.0,-5.324009,1.5,-4.092753,-3.768877,,20.536903,,-10.0,1069,0.14999999,1067931,9.761119e-11,37.92892,7370.795,-28.73636,3.74667e+26,-1.0,-2.4395049,inf,,999,9017.275486707687,4.015138e+25,-10.400204,5.4619523e-17,6.895037
